r_A,g_NaCl,w_NaCl_kcalmol,g_NaO,g_ClO
2.425000000000000266e+00,3.059761917041733253e-02,2.049475313846316649e+00,6.384827442979403855e+00,0.000000000000000000e+00
2.475000000000000089e+00,1.841516379412457272e-01,9.860612897314404712e-01,5.808396708075426851e+00,0.000000000000000000e+00
2.525000000000000355e+00,5.617286263048328898e-01,3.252869777024583464e-01,4.840800356169056684e+00,0.000000000000000000e+00
2.575000000000000178e+00,1.328658743980692725e+00,-1.847870591489665371e-01,3.793861825429139856e+00,0.000000000000000000e+00
2.625000000000000000e+00,2.332080984974646221e+00,-5.181137479064445994e-01,2.832529061223362454e+00,0.000000000000000000e+00
2.675000000000000266e+00,3.402184903937273575e+00,-7.418697289127558214e-01,2.071887390673993856e+00,1.570814893231848317e-04
2.725000000000000089e+00,4.175749544274956371e+00,-8.632556833860186574e-01,1.466120101163731260e+00,1.614614145893912079e-03
2.775000000000000355e+00,4.432844817953378147e+00,-8.986552789539843378e-01,1.049680000252617873e+00,1.448293069165952456e-02
2.825000000000000178e+00,4.165457541006689191e+00,-8.617935785409368554e-01,7.536538754230044379e-01,7.377072548732413471e-02
2.875000000000000000e+00,3.711835635324713945e+00,-7.934803129805862998e-01,5.552666617414280248e-01,2.796353671895455140e-01
2.925000000000000266e+00,3.051142746693346286e+00,-6.773471439338738520e-01,4.180596485763885539e-01,7.355566755862859019e-01
2.975000000000000089e+00,2.366712729376476698e+00,-5.268475457714179022e-01,3.285752122758006100e-01,1.475603973497648491e+00
3.025000000000000355e+00,1.796016859728894355e+00,-3.633628305090808031e-01,2.670720941917257285e-01,2.347103483547469338e+00
3.075000000000000178e+00,1.359143314694577276e+00,-1.982273512797990134e-01,2.257673843654144641e-01,3.057019560287299598e+00
3.125000000000000000e+00,9.988699093697291920e-01,-1.575070181907673936e-02,2.048143362850744775e-01,3.458683007323176906e+00
3.175000000000000266e+00,7.769753252113271724e-01,1.330909593207335873e-01,1.945613493836007291e-01,3.464081569772218039e+00
3.225000000000000089e+00,6.030218389724907313e-01,2.832593269722861740e-01,1.971250987776921870e-01,3.190278074315358481e+00
3.275000000000000355e+00,4.640897586129561492e-01,4.384165682080419235e-01,1.986859074325958152e-01,2.781253376433826308e+00
3.325000000000000178e+00,3.899866332790752899e-01,5.414885087416092535e-01,2.155747468966230651e-01,2.339409064891677215e+00
3.375000000000000000e+00,3.242914875932260133e-01,6.507840212292411719e-01,2.323478572455597579e-01,1.932025446157594750e+00
3.425000000000000266e+00,2.904089647175521205e-01,7.161662776029094069e-01,2.612693179259957810e-01,1.610937213776059362e+00
3.475000000000000089e+00,2.647756381954941007e-01,7.709162276661891688e-01,2.943372601585414472e-01,1.370971017774193834e+00
3.525000000000000355e+00,2.496594057334678152e-01,8.057455753828596245e-01,3.328449352611712042e-01,1.193919758117558905e+00
3.575000000000000178e+00,2.549084988968668974e-01,7.934177177310796081e-01,3.863360981397698790e-01,1.061464170690178843e+00
3.625000000000000000e+00,2.658315838417720234e-01,7.685580513989926921e-01,4.415789511688988367e-01,9.784004212173641468e-01
3.675000000000000266e+00,2.788882454063223437e-01,7.401494770692638170e-01,5.029495460173145638e-01,9.172161813501757965e-01
3.725000000000000089e+00,3.144699665651700116e-01,6.690054136905774218e-01,5.698079658391157487e-01,8.749368642365192850e-01
3.775000000000000355e+00,3.655642027458136933e-01,5.798048295869685509e-01,6.454073825391413166e-01,8.545252288350072556e-01
3.825000000000000178e+00,4.156707195886195083e-01,5.036992632573698003e-01,7.192667015794385055e-01,8.366504399743739384e-01
3.875000000000000000e+00,4.735714906572715543e-01,4.264336168324590060e-01,8.011091949310982230e-01,8.229925610578446848e-01
3.925000000000000266e+00,5.677133824521632954e-01,3.190079287172780664e-01,8.768153407330075977e-01,8.247525044762361590e-01
3.975000000000000089e+00,6.608310630833360566e-01,2.290204055226198743e-01,9.538894092984930850e-01,8.269939785984764535e-01
4.025000000000000355e+00,7.775831551350190773e-01,1.326276379649548309e-01,1.017204271551316097e+00,8.337963621894661781e-01
4.075000000000000178e+00,9.080293445124122398e-01,4.074146185375218665e-02,1.082453448684408848e+00,8.392131728134338831e-01
4.125000000000000000e+00,1.058601220598622827e+00,-5.016172912221329716e-02,1.143026240462085896e+00,8.487040298365774449e-01
4.175000000000000711e+00,1.239163967979058922e+00,-1.434712873118405008e-01,1.186740333436969719e+00,8.696973013593554125e-01
4.224999999999999645e+00,1.428767681730699568e+00,-2.278265497606499768e-01,1.234465082461820407e+00,8.897448413989381688e-01
4.275000000000000355e+00,1.599652253839741745e+00,-2.947619110178181234e-01,1.269340054320552857e+00,9.093942690090318637e-01
4.325000000000000178e+00,1.793191686759978198e+00,-3.624301052829989045e-01,1.285082353216120410e+00,9.350466208215865160e-01
4.375000000000000000e+00,1.951935318715023682e+00,-4.126871952727002024e-01,1.294133402451158599e+00,9.571878723394511290e-01
4.425000000000000711e+00,2.115634116115304497e+00,-4.604019208673720276e-01,1.304490619284967456e+00,9.771767988239427050e-01
4.474999999999999645e+00,2.255154782153195647e+00,-4.982403909416177612e-01,1.291855669627887782e+00,1.007108450088349150e+00
4.525000000000000355e+00,2.334031441446847932e+00,-5.186090707680882650e-01,1.279305045885760439e+00,1.029904729696947019e+00
4.575000000000000178e+00,2.431506865735610035e+00,-5.428500986041207010e-01,1.264491304680993800e+00,1.047310325526836339e+00
4.625000000000000000e+00,2.506045374726328046e+00,-5.607400547588902162e-01,1.236709295533417796e+00,1.064450584566090985e+00
4.675000000000000711e+00,2.538461523738156700e+00,-5.683548102310922445e-01,1.205265748219554567e+00,1.078730416627085464e+00
4.724999999999999645e+00,2.525863198477349858e+00,-5.654070004756880374e-01,1.170444139948463302e+00,1.099510165707467957e+00
4.775000000000000355e+00,2.528106122396025057e+00,-5.659328836229544635e-01,1.133456771800891438e+00,1.115265591715591142e+00
4.825000000000001066e+00,2.535213620942612156e+00,-5.675962541237914438e-01,1.097061911352418706e+00,1.125730785977803627e+00
4.875000000000000000e+00,2.483403580184730508e+00,-5.553627020148569349e-01,1.059007911399596047e+00,1.136059728609846831e+00
4.925000000000000711e+00,2.429954318684791392e+00,-5.424716688751664018e-01,1.028753044209029355e+00,1.147464230346015635e+00
4.974999999999999645e+00,2.393729914022449279e+00,-5.335727379745909271e-01,9.972791743737853265e-01,1.153167278879208668e+00
5.025000000000000355e+00,2.316798759369510297e+00,-5.142183920101304206e-01,9.694200428831324379e-01,1.157052121899289077e+00
5.075000000000001066e+00,2.262371147623767786e+00,-5.001332815613128702e-01,9.488849342606400228e-01,1.154208349461294247e+00
5.125000000000000000e+00,2.143612217270507880e+00,-4.681858524189844717e-01,9.277502123301831771e-01,1.148154486031831789e+00
5.175000000000000711e+00,2.046894116241646966e+00,-4.408315478932217646e-01,9.197635436418755139e-01,1.141175923341430476e+00
5.224999999999999645e+00,1.962150171672735643e+00,-4.157796979341327748e-01,9.046099155544280457e-01,1.129019416907755202e+00
5.275000000000000355e+00,1.822782649460549242e+00,-3.721274031059999543e-01,8.934356247974379883e-01,1.103983427260214256e+00
5.325000000000001066e+00,1.730258674349432146e+00,-3.412628846529807136e-01,8.912185032625111747e-01,1.082696957912488989e+00
5.375000000000000000e+00,1.626892265552234651e+00,-3.047662230892717594e-01,8.943066522582288069e-01,1.051896355609664102e+00
5.425000000000000711e+00,1.505978861511052980e+00,-2.590094931324511962e-01,8.925808698208808067e-01,1.032816721656307557e+00
5.474999999999999645e+00,1.440503376653301526e+00,-2.326732586938797254e-01,8.946393491786209795e-01,1.000855949846510606e+00
5.525000000000000355e+00,1.361497102869822617e+00,-1.992525395378736963e-01,9.049753515801478576e-01,9.748815348138604175e-01
5.575000000000001066e+00,1.293931779004732885e+00,-1.690953947964118076e-01,9.105950831678216728e-01,9.530089922215018161e-01
5.625000000000000000e+00,1.229581896351678472e+00,-1.388719793277056747e-01,9.187780610788236491e-01,9.325342327499570594e-01
5.675000000000000711e+00,1.196782777463193392e+00,-1.228528155450686332e-01,9.252023981070714997e-01,9.179001178552633755e-01
5.724999999999999645e+00,1.176972674870799374e+00,-1.129634571554570810e-01,9.299370493139069715e-01,9.020323074574817523e-01
5.775000000000000355e+00,1.158029387695558965e+00,-1.033498828663195479e-01,9.390358335273983892e-01,8.979022495006272475e-01
5.825000000000001066e+00,1.130432784885740949e+00,-8.905961986454513646e-02,9.429787136849391294e-01,8.978036341406439025e-01
5.875000000000000000e+00,1.125860430550119418e+00,-8.665828780166742740e-02,9.496914208416820102e-01,9.015694572218374558e-01
5.925000000000000711e+00,1.128624211706236835e+00,-8.811094744563818804e-02,9.568233167357823588e-01,9.139820746364460957e-01
5.974999999999999645e+00,1.105500995374626871e+00,-7.584606116354222771e-02,9.596558243551976952e-01,9.244938188921766331e-01
6.025000000000000355e+00,1.100431176139440081e+00,-7.312268037937329213e-02,9.623867659894976834e-01,9.372330063507545717e-01
6.075000000000001066e+00,1.098940770060535144e+00,-7.231968456330677142e-02,9.656460503371336879e-01,9.530773723124543739e-01
6.125000000000000000e+00,1.108835765452478084e+00,-7.763061575597601793e-02,9.671729805604550867e-01,9.712444818520199474e-01
6.175000000000000711e+00,1.089318207606027711e+00,-6.710891217922465568e-02,9.645149245488566780e-01,9.869777251389184602e-01
6.224999999999999645e+00,1.082649909613128347e+00,-6.347084929253489494e-02,9.642505033229377132e-01,9.999614556248130892e-01
6.275000000000000355e+00,1.072671569798122393e+00,-5.798483898093114569e-02,9.662445462911445349e-01,1.019636336515116648e+00
6.325000000000001066e+00,1.081987974372646155e+00,-6.310849154994145616e-02,9.701375815858962470e-01,1.034673559106696228e+00
6.375000000000000000e+00,1.070488983962325502e+00,-5.677807021998095699e-02,9.675915944279253056e-01,1.046005431621508830e+00
6.425000000000000711e+00,1.079249719907323657e+00,-6.160715247735913669e-02,9.709490887972130890e-01,1.052388954847254032e+00
6.474999999999999645e+00,1.090336911217798299e+00,-6.766273057805635704e-02,9.712668330946552242e-01,1.059073918534696013e+00
6.525000000000000355e+00,1.080924397402390769e+00,-6.252580187980354143e-02,9.782400661556692745e-01,1.066768831127502315e+00
6.575000000000001066e+00,1.092642564671521210e+00,-6.891429101148328906e-02,9.779675892307008178e-01,1.065729948211449729e+00
6.625000000000000000e+00,1.083662588044447705e+00,-6.402478297099684079e-02,9.765219334337236212e-01,1.069387028582845289e+00
6.675000000000000711e+00,1.093234369144672202e+00,-6.923510982672984038e-02,9.791862991573468955e-01,1.067738940628649269e+00
6.724999999999999645e+00,1.103588696632697319e+00,-7.482029166164602674e-02,9.807110196980700634e-01,1.069760623055687532e+00
6.775000000000000355e+00,1.102475052633632879e+00,-7.422210648918395326e-02,9.778939547898299889e-01,1.067769982482809299e+00
6.825000000000001066e+00,1.107887053700250535e+00,-7.712347303213067107e-02,9.822476318562159969e-01,1.067419857388014481e+00
6.875000000000000000e+00,1.107388322422720117e+00,-7.685669738836545251e-02,9.810102808704856958e-01,1.069482473468949424e+00
6.925000000000000711e+00,1.106427643985818499e+00,-7.634248345703212313e-02,9.799926045648650330e-01,1.066105819327819226e+00
6.974999999999999645e+00,1.095102789890835204e+00,-7.024684729861753463e-02,9.820479500544412321e-01,1.058628811285921234e+00
7.025000000000000355e+00,1.094750196641574913e+00,-7.005605259233338433e-02,9.805494419647320381e-01,1.055127938836003976e+00
7.075000000000001066e+00,1.091809456357993424e+00,-6.846236611954557849e-02,9.821488562883551321e-01,1.051906872613568078e+00
7.125000000000000000e+00,1.069314317670057246e+00,-5.612756920156879853e-02,9.808712094202797216e-01,1.050465472634217301e+00
7.175000000000000711e+00,1.068780140860497552e+00,-5.583151894971335322e-02,9.815157334028743463e-01,1.047287981505296006e+00
7.224999999999999645e+00,1.066070152642098368e+00,-5.432731233397015969e-02,9.803976503266110809e-01,1.040628294691145372e+00
7.275000000000000355e+00,1.046563062836934455e+00,-4.338553162746513342e-02,9.827264947132167139e-01,1.034578358148564803e+00
7.325000000000001066e+00,1.026713521927895556e+00,-3.204028927608496002e-02,9.854057197962521331e-01,1.028158464293577712e+00
7.375000000000000000e+00,1.010039923051567090e+00,-2.233948202471976521e-02,9.852080411777741631e-01,1.021010992743300649e+00
7.425000000000000711e+00,1.012582178079158846e+00,-2.382888384060775910e-02,9.883878567597322862e-01,1.014231734213731251e+00
7.474999999999999645e+00,9.880268278680559568e-01,-9.283907905672574359e-03,9.898658330936835892e-01,1.007365307199625359e+00
7.525000000000000355e+00,9.694407196067912347e-01,1.967690618774949052e-03,9.914533846693396324e-01,1.000006728219049235e+00
7.575000000000001066e+00,9.660324452631980918e-01,4.054367113004931494e-03,9.908560311942729015e-01,9.929324944060701208e-01
7.625000000000000000e+00,9.465007651946624190e-01,1.615625149089366247e-02,9.958064031496778323e-01,9.885693380972772060e-01
7.675000000000000711e+00,9.383501861702093771e-01,2.128039684024549127e-02,9.950844804193067494e-01,9.796215918241524268e-01
7.724999999999999645e+00,9.319252587864877979e-01,2.535112071008317064e-02,9.955953383407933899e-01,9.768305806888748499e-01
7.775000000000000355e+00,9.280202771931235217e-01,2.783898499751533834e-02,1.000595352953855821e+00,9.710839220724407639e-01
7.825000000000001066e+00,9.294792203141627462e-01,2.690826932129609245e-02,1.003812010796867771e+00,9.677169600113815218e-01
7.875000000000000000e+00,9.165699545360882494e-01,3.519479804016819452e-02,1.006141555060720227e+00,9.645341672362490737e-01
7.925000000000000711e+00,9.135257704583704674e-01,3.716588047600285355e-02,1.007557035692320691e+00,9.581169975189413046e-01
7.974999999999999645e+00,9.099687604057552504e-01,3.947735154572015737e-02,1.009113315434066349e+00,9.571355690697068708e-01
8.025000000000000355e+00,9.161815252576037683e-01,3.544593791280348932e-02,1.013149464844504077e+00,9.589607665163578654e-01
8.074999999999999289e+00,9.159621007495298839e-01,3.558785441654235132e-02,1.012245013914903957e+00,9.582866799596684304e-01
8.125000000000000000e+00,9.362262705896768900e-01,2.262298113378229114e-02,1.017048702518634773e+00,9.594521722964794996e-01
8.175000000000000711e+00,9.171976356238333850e-01,3.478919420624730641e-02,1.018166686106452223e+00,9.593962556070657621e-01
8.225000000000001421e+00,9.315531820207164637e-01,2.558772110680469086e-02,1.021122713612300448e+00,9.627507958262093712e-01
8.275000000000000355e+00,9.295017529217817209e-01,2.689390636651694394e-02,1.020586277278743292e+00,9.648400369873207927e-01
8.324999999999999289e+00,9.308773582916662903e-01,2.601771338309533110e-02,1.021066662702605266e+00,9.695363202424459592e-01
8.375000000000000000e+00,9.333626513209408726e-01,2.443798173623710351e-02,1.022584649884349606e+00,9.703839279501015325e-01
8.425000000000000711e+00,9.402817522723266874e-01,2.006203774245948757e-02,1.024084520330084125e+00,9.782165697171881780e-01
8.475000000000001421e+00,9.556209047040203908e-01,1.047461034115840933e-02,1.021108185806996138e+00,9.791427871974753838e-01
8.525000000000000355e+00,9.488484597086076500e-01,1.468847526464408040e-02,1.024379528180409560e+00,9.834411232208590814e-01
8.574999999999999289e+00,9.456039245422027673e-01,1.671791659233338306e-02,1.021495960423846494e+00,9.883967057168635550e-01
8.625000000000000000e+00,9.584419610945127399e-01,8.728132145111210799e-03,1.019612512570939877e+00,9.920014207734095812e-01
8.675000000000000711e+00,9.548975001407778995e-01,1.092329097302836144e-02,1.016124557658740768e+00,9.927242449497024612e-01
8.725000000000001421e+00,9.530757029413180481e-01,1.205474047370998225e-02,1.018529375712396545e+00,9.996572084215732401e-01
8.775000000000000355e+00,9.508288490798402215e-01,1.345315890539887024e-02,1.013558411432214035e+00,1.002720296212678219e+00
8.824999999999999289e+00,9.565248507126795641e-01,9.914428774341323136e-03,1.010842632840451172e+00,1.004774385761249889e+00
8.875000000000000000e+00,9.548275761175245568e-01,1.096667829471909342e-02,1.010365638620205342e+00,1.009476094062923934e+00
8.925000000000000711e+00,9.559970527803596241e-01,1.024144444280809460e-02,1.007382050979940935e+00,1.009636726337701740e+00
8.975000000000001421e+00,9.459763977582632544e-01,1.648458284771746329e-02,1.005019148867030587e+00,1.013754684157997854e+00
9.025000000000000355e+00,9.516889718503699358e-01,1.291743746838960177e-02,1.003146504042232046e+00,1.012685603722222938e+00
9.074999999999999289e+00,9.498235079145940229e-01,1.407994319400754368e-02,9.995585287756728610e-01,1.014758616065589036e+00
9.125000000000000000e+00,9.491884159653558584e-01,1.447623602489046465e-02,9.983331578352259150e-01,1.014162097472196322e+00
9.175000000000000711e+00,9.373297609405881747e-01,2.192505543796768180e-02,9.974978937460708961e-01,1.014248226499916639e+00
9.225000000000001421e+00,9.447625742830253470e-01,1.724531417309923403e-02,9.960716818234234271e-01,1.015266475337210705e+00
9.275000000000000355e+00,9.339201131331557049e-01,2.408421879951413991e-02,9.949782164138359919e-01,1.012979376300773948e+00
9.324999999999999289e+00,9.348553836320939725e-01,2.349117410525380922e-02,9.922407778558606228e-01,1.013417528284266345e+00
9.375000000000000000e+00,9.295953907061763610e-01,2.683422258529390841e-02,9.905835306081532954e-01,1.010105455946155750e+00
9.425000000000000711e+00,9.247641686318275323e-01,2.992146917817764540e-02,9.913617531728339261e-01,1.010924551616250389e+00
9.475000000000001421e+00,9.250129547308348910e-01,2.976209645524829223e-02,9.932091898855373024e-01,1.007922307772270987e+00
9.525000000000000355e+00,9.211816893078378365e-01,3.222117647282275038e-02,9.907935424729361618e-01,1.007858032710975182e+00
9.575000000000001066e+00,9.190593889205089795e-01,3.358777078509635194e-02,9.910863395608398019e-01,1.004883441027007551e+00
9.625000000000000000e+00,9.111043518395289809e-01,3.873842364380470499e-02,9.913896975098026587e-01,1.003626912783667890e+00
9.675000000000000711e+00,9.087354347940467258e-01,4.028092028289013971e-02,9.927546380539258308e-01,1.001196488191641309e+00
9.725000000000001421e+00,9.070438272906504729e-01,4.138485644677983299e-02,9.964161997398264248e-01,1.001978454847693323e+00
9.775000000000000355e+00,9.089787987549400317e-01,4.012227106199339755e-02,9.951422727760493858e-01,9.982819228117209009e-01
9.825000000000001066e+00,9.157206635709369547e-01,3.574404727571303675e-02,9.969025048769581954e-01,9.954560047842238024e-01
9.875000000000000000e+00,9.105163589053928419e-01,3.912091484655249446e-02,9.978666116309630185e-01,9.956970050613764833e-01
9.925000000000000711e+00,9.104462690045241891e-01,3.916652501719571078e-02,9.987734172036325520e-01,9.945652981250223679e-01
9.975000000000001421e+00,9.150093798106991860e-01,3.620443728460840532e-02,9.978232705458863760e-01,9.940802376948904007e-01
1.002500000000000036e+01,9.115688342466700123e-01,3.843645089111762114e-02,9.994184994926299526e-01,9.932210581775532399e-01
1.007500000000000107e+01,9.204068465993118231e-01,3.271974890057954832e-02,1.002682639507495255e+00,9.920912247559010577e-01
1.012500000000000000e+01,9.218534123156072457e-01,3.178929564973936861e-02,1.002844026246573206e+00,9.914919714858470012e-01
1.017500000000000071e+01,9.175451483900166627e-01,3.456475286044537187e-02,1.004244617763421443e+00,9.916551584570004740e-01
1.022500000000000142e+01,9.247120598142138936e-01,2.995485559023538386e-02,1.003723100652147870e+00,9.929384329206697446e-01
1.027500000000000036e+01,9.184219923590343226e-01,3.399882023410837756e-02,1.006884628591378616e+00,9.926036678147797110e-01
1.032500000000000107e+01,9.324973052082030645e-01,2.498754553616314156e-02,1.007402748742126652e+00,9.921866251111579604e-01
1.037500000000000000e+01,9.229041797098572752e-01,3.111434097053104170e-02,1.008935080043609656e+00,9.899446522217398847e-01
1.042500000000000071e+01,9.330013839961270872e-01,2.466735332110583240e-02,1.009990672421114066e+00,9.932562478017181729e-01
1.047500000000000142e+01,9.265440388877315137e-01,2.878222442626880012e-02,1.007324156389908243e+00,9.922538592652117018e-01
1.052500000000000036e+01,9.310845480509476468e-01,2.588585590051450946e-02,1.007083240290562509e+00,9.959079455735158071e-01
1.057500000000000107e+01,9.418257933380372871e-01,1.908991345816195978e-02,1.009122573022517066e+00,9.961127975390587919e-01
1.062500000000000000e+01,9.451054481251875972e-01,1.703032817964957729e-02,1.008231315257239524e+00,9.974711657921253583e-01
1.067500000000000071e+01,9.374722057954987253e-01,2.183502307442101303e-02,1.009562504692457674e+00,9.972392054840154563e-01
1.072500000000000142e+01,9.464256296325562756e-01,1.620328626871427036e-02,1.008958622271516559e+00,9.986696408882673737e-01
1.077500000000000036e+01,9.465592581169678388e-01,1.611963757168522610e-02,1.009588591110011313e+00,9.990097624131506482e-01
1.082500000000000107e+01,9.485104437200768679e-01,1.489957857434068972e-02,1.010048787190272135e+00,9.995077722933759512e-01
1.087500000000000000e+01,9.529898870233859398e-01,1.210809082646143592e-02,1.009189543389307886e+00,1.000759116806526405e+00
1.092500000000000071e+01,9.530714468476038093e-01,1.205738630435242154e-02,1.009441121229977423e+00,1.001570076192216607e+00
1.097500000000000142e+01,9.574787005375359206e-01,9.323895212567243768e-03,1.008350119617720697e+00,1.002156772473087987e+00
1.102500000000000036e+01,9.508919978765065784e-01,1.341381063963828502e-02,1.007731571944372906e+00,9.999358765545585115e-01
1.107500000000000107e+01,9.536102895678080227e-01,1.172250484102358575e-02,1.009124656020540467e+00,1.001460286656432608e+00
1.112500000000000000e+01,9.591631286295331238e-01,8.282492008833797215e-03,1.005604238181891930e+00,1.000821018923451877e+00
1.117500000000000071e+01,9.527605637284417561e-01,1.225068094431100429e-02,1.006130715877691317e+00,1.000161070837052080e+00
1.122500000000000142e+01,9.573778097352568794e-01,9.386329423044629389e-03,1.006693174137410773e+00,1.000495086267356726e+00
1.127500000000000036e+01,9.538867693718645624e-01,1.155075085576254268e-02,1.005438683978736369e+00,1.000061754345526799e+00
1.132500000000000107e+01,9.603216750273118052e-01,7.567277872751493328e-03,1.005692983633108994e+00,9.988783968124752555e-01
1.137500000000000000e+01,9.565111236525700722e-01,9.922931568829812532e-03,1.004236984702875146e+00,1.000804560465084592e+00
1.142500000000000071e+01,9.537774922414969936e-01,1.161862972868128382e-02,1.003844315629325301e+00,9.989769794349977472e-01
1.147500000000000142e+01,9.523690562341019517e-01,1.249419433092094703e-02,1.004857317819813023e+00,1.000041791005048308e+00
1.152500000000000036e+01,9.534240426636731991e-01,1.183823267801866960e-02,1.003035504278299017e+00,9.982851772355555431e-01
1.157500000000000107e+01,9.580540465658331506e-01,8.967979766906525319e-03,1.001670894819497226e+00,9.979906459583527401e-01
1.162500000000000000e+01,9.636831384479578322e-01,5.496993703787578928e-03,1.002726888888731738e+00,9.993758156097484191e-01
1.167500000000000071e+01,9.547611359855409097e-01,1.100790683244678297e-02,1.001682034818049960e+00,9.993491855714341510e-01
1.172500000000000142e+01,9.570688499353354750e-01,9.577563811917367415e-03,1.001797705901055435e+00,9.999771078480428343e-01
1.177500000000000036e+01,9.531385231053873808e-01,1.201568925031314822e-02,1.002895881263274447e+00,9.980217438652040363e-01
1.182500000000000107e+01,9.597577264226599958e-01,7.915316650054092518e-03,1.001817500855477494e+00,9.990539969596698988e-01
1.187500000000000000e+01,9.569193711364948340e-01,9.670107674778417872e-03,1.000376271079796986e+00,9.974845391854330057e-01
