r_A,g_NaCl,w_NaCl_kcalmol,g_NaO,g_ClO
2.425000000000000266e+00,1.941935434635300856e-02,nan,5.713271844006713174e+00,0.000000000000000000e+00
2.475000000000000089e+00,1.118561150500992085e-01,1.270427459987008456e+00,5.220555575860415409e+00,0.000000000000000000e+00
2.525000000000000355e+00,3.331575395860858491e-01,6.237881863804117799e-01,4.399962941582309384e+00,0.000000000000000000e+00
2.575000000000000178e+00,6.165787776392150921e-01,2.590718837842378441e-01,3.474992988280336093e+00,0.000000000000000000e+00
2.625000000000000000e+00,1.107078392304237102e+00,-8.770576660399578839e-02,2.645007867884073161e+00,0.000000000000000000e+00
2.675000000000000266e+00,1.950224674348953968e+00,-4.231826375150661290e-01,1.948008744795153735e+00,2.296300055751219972e-04
2.725000000000000089e+00,2.399126006628351959e+00,-5.459217646168059712e-01,1.416473468910693256e+00,2.212807606187374831e-03
2.775000000000000355e+00,2.814700185206779448e+00,-6.405719640295363115e-01,1.015842796030897777e+00,1.627012827755205601e-02
2.825000000000000178e+00,2.919144435515450997e+00,-6.621590460073433215e-01,7.489341151211350578e-01,9.831368796435517587e-02
2.875000000000000000e+00,2.616778652893124946e+00,-5.973728764783102774e-01,5.509562219575102615e-01,3.425212233205088275e-01
2.925000000000000266e+00,2.399943564359006132e+00,-5.461236331706105229e-01,4.180085921069275345e-01,8.778852628168002381e-01
2.975000000000000089e+00,1.999959463463238940e+00,-4.381027869783432616e-01,3.187681966828852520e-01,1.666571001498596383e+00
3.025000000000000355e+00,1.687289888509522440e+00,-3.373784063148725920e-01,2.611812122554489912e-01,2.516551460401505569e+00
3.075000000000000178e+00,1.386486792969951587e+00,-2.210436610210907427e-01,2.238665443866768856e-01,3.182224046143934615e+00
3.125000000000000000e+00,1.024397372242151993e+00,-4.171711446689449487e-02,1.974525009569602363e-01,3.450665436408471010e+00
3.175000000000000266e+00,8.564440937289654610e-01,6.437959927371317281e-02,1.851293021682982598e-01,3.317331272796057107e+00
3.225000000000000089e+00,6.785689694618048939e-01,2.023118138300233071e-01,1.835016316336956776e-01,2.987648282752398021e+00
3.275000000000000355e+00,5.728288585871329497e-01,3.026782396681934051e-01,1.877844864842283523e-01,2.497422600484821231e+00
3.325000000000000178e+00,4.896215409431605159e-01,3.956712742628143431e-01,2.019467773901950092e-01,2.025821573153784971e+00
3.375000000000000000e+00,3.829847870633191209e-01,5.412077603800081738e-01,2.252915330883041301e-01,1.599616768069750172e+00
3.425000000000000266e+00,3.640964088563440337e-01,5.711736179972612959e-01,2.561267585864752117e-01,1.268132117677334803e+00
3.475000000000000089e+00,3.423458896642138649e-01,6.076689655178956206e-01,2.891889987713623378e-01,1.026500180911170235e+00
3.525000000000000355e+00,3.106453334069325112e-01,6.652405723354012368e-01,3.400224824496935749e-01,8.505025166262341063e-01
3.575000000000000178e+00,2.877202029494198010e-01,7.106624580728451157e-01,3.999078114635016279e-01,7.231253771343721937e-01
3.625000000000000000e+00,3.146004367508452582e-01,6.577447350599850973e-01,4.640728450620352774e-01,6.511399993127068297e-01
3.675000000000000266e+00,3.940380747081591584e-01,5.243502181800540063e-01,5.329253332325977199e-01,6.055596403931160499e-01
3.725000000000000089e+00,4.213903093782540021e-01,4.845873927938169068e-01,6.151393778286142755e-01,5.849123441986683325e-01
3.775000000000000355e+00,4.343428566939873114e-01,4.666500843406470311e-01,7.023811387484202307e-01,5.734411882591449183e-01
3.825000000000000178e+00,4.823841947857145374e-01,4.044944682400355429e-01,7.957750022477196872e-01,5.769663580971134964e-01
3.875000000000000000e+00,6.175615489274429715e-01,2.581282677928521396e-01,8.816015573141569028e-01,6.017597472360649569e-01
3.925000000000000266e+00,7.012608584768422748e-01,1.828227237798080440e-01,9.757570153103217736e-01,6.179376676632524212e-01
3.975000000000000089e+00,9.164587439110071232e-01,2.425177662268664797e-02,1.063366063497268144e+00,6.420598103745271956e-01
4.025000000000000355e+00,1.063010722196890967e+00,-6.363945629871292642e-02,1.144167147341047075e+00,6.759823589070979022e-01
4.075000000000000178e+00,1.251654228897596033e+00,-1.604283074874445769e-01,1.210217735233996672e+00,7.139198630673515567e-01
4.125000000000000000e+00,1.591970879827066865e+00,-3.029249175891826074e-01,1.286630838037046365e+00,7.639295156679224430e-01
4.175000000000000711e+00,1.759792716016946645e+00,-3.623056690854776773e-01,1.349018556886039111e+00,7.900010664624467216e-01
4.224999999999999645e+00,2.112478178985797150e+00,-4.705323525060000067e-01,1.401505448827765399e+00,8.371843930790180410e-01
4.275000000000000355e+00,2.395789060268866955e+00,-5.450971032287461604e-01,1.417488072628050322e+00,8.812153499621021568e-01
4.325000000000000178e+00,2.696035844770713119e+00,-6.150517070254585272e-01,1.456254829581368204e+00,9.287959087856434426e-01
4.375000000000000000e+00,3.013035122522425446e+00,-6.809155451262144387e-01,1.463422080628510757e+00,9.740909260340858689e-01
4.425000000000000711e+00,3.389753303027217779e+00,-7.507157350897434300e-01,1.464503601275938260e+00,1.006014908294183829e+00
4.474999999999999645e+00,3.496916051647496193e+00,-7.691564160171975306e-01,1.448658362355201179e+00,1.054964631254648566e+00
4.525000000000000355e+00,3.758054539279932271e+00,-8.118271560325621694e-01,1.421636037492584936e+00,1.092950415107021511e+00
4.575000000000000178e+00,3.807308806448972849e+00,-8.195420061112674848e-01,1.399348159946704584e+00,1.134115954256305514e+00
4.625000000000000000e+00,3.944326347738158933e+00,-8.404896588953032488e-01,1.350012996317912828e+00,1.157623133349182210e+00
4.675000000000000711e+00,4.006714445476540654e+00,-8.497877534694782131e-01,1.308020555270140495e+00,1.184550752744389257e+00
4.724999999999999645e+00,4.067638515038026981e+00,-8.587289718271982064e-01,1.245542437900578392e+00,1.222542259927173580e+00
4.775000000000000355e+00,3.957855763249540804e+00,-8.425184611043378125e-01,1.186587771093443155e+00,1.229503836546594897e+00
4.825000000000001066e+00,3.960626428627802564e+00,-8.429330803289514229e-01,1.120815149257895937e+00,1.247455844580931839e+00
4.875000000000000000e+00,3.951879669375087722e+00,-8.416231729875819356e-01,1.063700080716573293e+00,1.253716899386619232e+00
4.925000000000000711e+00,3.826847473395918797e+00,-8.225747945509401804e-01,1.003038796574384106e+00,1.259061379737152597e+00
4.974999999999999645e+00,3.794608137467023301e+00,-8.175622524045698114e-01,9.503150899234620308e-01,1.263391107549713288e+00
5.025000000000000355e+00,3.678765546955756527e+00,-7.991929090137702696e-01,8.995621105182951549e-01,1.262484517315454413e+00
5.075000000000001066e+00,3.560521372136960405e+00,-7.798362733716113215e-01,8.573935282286500037e-01,1.247842846835639952e+00
5.125000000000000000e+00,3.363558106860741415e+00,-7.461193718716463419e-01,8.306890968958293708e-01,1.232012355351329580e+00
5.175000000000000711e+00,3.171799637122403759e+00,-7.113403668678215386e-01,7.897424673088754288e-01,1.211373062606905249e+00
5.224999999999999645e+00,2.918963868367268955e+00,-6.621223960160667055e-01,7.766563364911335254e-01,1.188886831395930432e+00
5.275000000000000355e+00,2.732557246433701792e+00,-6.230238298944986708e-01,7.654279460196536933e-01,1.154969901844958624e+00
5.325000000000001066e+00,2.580796409472311925e+00,-5.891693291255972742e-01,7.520774616539136481e-01,1.121691089823664944e+00
5.375000000000000000e+00,2.428649239882540112e+00,-5.531682858959052762e-01,7.450324948368969302e-01,1.082221658005822151e+00
5.425000000000000711e+00,2.288631476636790563e+00,-5.179858190577713017e-01,7.521322135693691013e-01,1.044317118953939971e+00
5.474999999999999645e+00,1.978049138935609408e+00,-4.315760701905162477e-01,7.505994930540778043e-01,1.004526900017598701e+00
5.525000000000000355e+00,1.837657143818892891e+00,-3.879575646776943776e-01,7.633444022628409487e-01,9.668607429962461364e-01
5.575000000000001066e+00,1.801168363450385446e+00,-3.760747326492968057e-01,7.756587868807718333e-01,9.340128734707340286e-01
5.625000000000000000e+00,1.674725855321629986e+00,-3.329500899725410523e-01,7.886370676460694451e-01,9.056674172791411292e-01
5.675000000000000711e+00,1.558113782792981405e+00,-2.901883765325341535e-01,8.121240085126408825e-01,8.767684112069201730e-01
5.724999999999999645e+00,1.514988899314490212e+00,-2.735585906619674157e-01,8.343478523034347782e-01,8.466808945102665129e-01
5.775000000000000355e+00,1.540917833887077260e+00,-2.836131324333085457e-01,8.449427709924207663e-01,8.380819297975757864e-01
5.825000000000001066e+00,1.418318158469450196e+00,-2.344923061544229304e-01,8.764091703011631651e-01,8.204024728497109065e-01
5.875000000000000000e+00,1.433321919533130151e+00,-2.407270228064548323e-01,9.001524825967178733e-01,8.198633371609570508e-01
5.925000000000000711e+00,1.383208429657113214e+00,-2.196410650540417953e-01,9.190762238178985521e-01,8.179148839627161660e-01
5.974999999999999645e+00,1.365913442886136142e+00,-2.121862091308465148e-01,9.440780949154712332e-01,8.243969859617645835e-01
6.025000000000000355e+00,1.321314963415176846e+00,-1.925180989047605984e-01,9.676968580983095203e-01,8.321138281507484136e-01
6.075000000000001066e+00,1.367731694651212804e+00,-2.129743779122816039e-01,9.850482116105157004e-01,8.492278550060193831e-01
6.125000000000000000e+00,1.384457141904143596e+00,-2.201756984372292558e-01,1.004498585136454958e+00,8.720473409460089975e-01
6.175000000000000711e+00,1.420230747506461721e+00,-2.352907284032374480e-01,1.014670618993299467e+00,8.902486853242337350e-01
6.224999999999999645e+00,1.354480108229270119e+00,-2.072059605552287465e-01,1.028352327788789822e+00,9.094088391254196990e-01
6.275000000000000355e+00,1.402588235586572418e+00,-2.278846154904956567e-01,1.037861127458240551e+00,9.298090602586245312e-01
6.325000000000001066e+00,1.387351812035646503e+00,-2.214131927973190805e-01,1.054345481808598217e+00,9.560351948646033104e-01
6.375000000000000000e+00,1.431429601122751194e+00,-2.399442880780192078e-01,1.057784478412278517e+00,9.715832511370328106e-01
6.425000000000000711e+00,1.442434923806891200e+00,-2.444820937775748770e-01,1.060561231139733440e+00,9.891008492414042896e-01
6.474999999999999645e+00,1.430594897306484370e+00,-2.395986939551040529e-01,1.070808201514438229e+00,1.012450006976986172e+00
6.525000000000000355e+00,1.420556386962922746e+00,-2.354265615039212445e-01,1.068518360276216272e+00,1.023932035697358911e+00
6.575000000000001066e+00,1.444470099747980019e+00,-2.453174598244448890e-01,1.066896244726046383e+00,1.035319627984938373e+00
6.625000000000000000e+00,1.450850274502015314e+00,-2.479286826576010960e-01,1.063694301351920890e+00,1.052369244116986513e+00
6.675000000000000711e+00,1.444574923026893609e+00,-2.453604541078261425e-01,1.062312182674320482e+00,1.070591616279958025e+00
6.724999999999999645e+00,1.444385462436771794e+00,-2.452827427345753708e-01,1.051615729949296085e+00,1.077176055270628874e+00
6.775000000000000355e+00,1.473402799169831301e+00,-2.570676285476664047e-01,1.042925993508286187e+00,1.084613678245196278e+00
6.825000000000001066e+00,1.479842974656379928e+00,-2.596517093086039285e-01,1.034359448635065126e+00,1.087017972323112369e+00
6.875000000000000000e+00,1.529914795916447412e+00,-2.793672730440421859e-01,1.025139976987625268e+00,1.099536957115085700e+00
6.925000000000000711e+00,1.444080515552685462e+00,-2.451576407414013392e-01,1.016352082159480474e+00,1.100326387969230213e+00
6.974999999999999645e+00,1.446455469896158919e+00,-2.461312490383788520e-01,1.010268384033936373e+00,1.100870491590262068e+00
7.025000000000000355e+00,1.472683219418361888e+00,-2.567782003744105701e-01,9.903281722992265390e-01,1.100122313715919509e+00
7.075000000000001066e+00,1.395360544447798112e+00,-2.248235820399450691e-01,9.864252509072062303e-01,1.098874906369372573e+00
7.125000000000000000e+00,1.371796082221071966e+00,-2.147324108549275579e-01,9.750569282257318671e-01,1.095199258372520523e+00
7.175000000000000711e+00,1.387793437590951084e+00,-2.216017641712192954e-01,9.677148703113638284e-01,1.089595890234477560e+00
7.224999999999999645e+00,1.376090089531972316e+00,-2.165841153393165408e-01,9.610328243623227351e-01,1.081657710800463024e+00
7.275000000000000355e+00,1.387880227768512054e+00,-2.216388159835712135e-01,9.574229458344167831e-01,1.071947964405703724e+00
7.325000000000001066e+00,1.279604283996375269e+00,-1.735132284130051772e-01,9.497180280483060733e-01,1.063205527280526752e+00
7.375000000000000000e+00,1.211081016612672645e+00,-1.409043322516019270e-01,9.501241082582744246e-01,1.053339523829603053e+00
7.425000000000000711e+00,1.230040168007471069e+00,-1.501076744701013155e-01,9.445018884344158483e-01,1.041868531245584650e+00
7.474999999999999645e+00,1.207508318205594566e+00,-1.391539140419038034e-01,9.523987110837844883e-01,1.028999084479351511e+00
7.525000000000000355e+00,1.150372704126636059e+00,-1.104343845450999201e-01,9.521752234284983629e-01,1.023720217778650854e+00
7.575000000000001066e+00,1.145187672077220942e+00,-1.077578629741268584e-01,9.510942793343561963e-01,1.013185665745096609e+00
7.625000000000000000e+00,1.065791359391890847e+00,-6.518726246475800568e-02,9.587210245668091879e-01,9.975322368828073438e-01
7.675000000000000711e+00,1.098479417153738424e+00,-8.308581173767320971e-02,9.660549976296753938e-01,9.871019778561047620e-01
7.724999999999999645e+00,1.090046804418489890e+00,-7.851998071433598236e-02,9.664764825925243885e-01,9.804644326532661047e-01
7.775000000000000355e+00,1.029220586942285687e+00,-4.450019019197089254e-02,9.722980853545909463e-01,9.740989142214954155e-01
7.825000000000001066e+00,1.060872215854141043e+00,-6.244632731097207040e-02,9.813073363861924969e-01,9.657021700504210271e-01
7.875000000000000000e+00,1.001406202901945042e+00,-2.826812485570297240e-02,9.886654266256108547e-01,9.639178233354037673e-01
7.925000000000000711e+00,1.028086081441470512e+00,-4.384673637353358328e-02,9.938373014369673575e-01,9.574967831784936267e-01
7.974999999999999645e+00,9.760909806872930528e-01,-1.309773015817346058e-02,9.983112719493856257e-01,9.596605473076899040e-01
8.025000000000000355e+00,1.005815659612558699e+00,-3.087126582414017814e-02,1.006487982638981649e+00,9.571481476353848050e-01
8.074999999999999289e+00,9.870932739846965953e-01,-1.973873790202207087e-02,1.003865205925317694e+00,9.508819786619179260e-01
8.125000000000000000e+00,9.590666062453930829e-01,-2.672796160248791519e-03,1.018554632333514176e+00,9.506522347233572479e-01
8.175000000000000711e+00,9.781296106506918164e-01,-1.433388325003008557e-02,1.023270782208392626e+00,9.541925820987162687e-01
8.225000000000001421e+00,9.379134075769280932e-01,1.054133394563231546e-02,1.023309866868042928e+00,9.569453194255979067e-01
8.275000000000000355e+00,9.796484908262838021e-01,-1.525320475279666119e-02,1.028108627186224755e+00,9.662811289409659610e-01
8.324999999999999289e+00,9.553930528233589570e-01,-3.990186985342210335e-04,1.028925131958222217e+00,9.660539477040552825e-01
8.375000000000000000e+00,9.905854435214084264e-01,-2.183115044539438859e-02,1.028407272905076386e+00,9.699040281911708306e-01
8.425000000000000711e+00,9.650260245911655987e-01,-6.342969447218557710e-03,1.030977568186219440e+00,9.752385709974832340e-01
8.475000000000001421e+00,9.845186149235544137e-01,-1.819132636704229658e-02,1.028720193565147989e+00,9.846410094402628932e-01
8.525000000000000355e+00,1.010402961427819823e+00,-3.356731448651997102e-02,1.032651112832430940e+00,9.900427375052053280e-01
8.574999999999999289e+00,1.009526041846844358e+00,-3.305287893541027089e-02,1.030386972894194120e+00,9.968776358770530255e-01
8.625000000000000000e+00,9.745208876920262719e-01,-1.214392011418868877e-02,1.024278914412263264e+00,1.000091828420804463e+00
8.675000000000000711e+00,9.712107092275742426e-01,-1.012798671443645299e-02,1.023805219026403313e+00,1.008384410496907524e+00
8.725000000000001421e+00,9.760131228406222492e-01,-1.305046874560013975e-02,1.021478104598229519e+00,1.008807571297315464e+00
8.775000000000000355e+00,9.782703243169430518e-01,-1.441911196167637230e-02,1.018614569611396625e+00,1.013082187186923777e+00
8.824999999999999289e+00,9.830533184280870751e-01,-1.730885168145779307e-02,1.014299622834048398e+00,1.018925540144563380e+00
8.875000000000000000e+00,1.011734945265807317e+00,-3.434785514677303475e-02,1.007539644979956295e+00,1.022101154674258217e+00
8.925000000000000711e+00,9.780651564236995110e-01,-1.429483994304823341e-02,1.004765877856411249e+00,1.026085610232281287e+00
8.975000000000001421e+00,9.450807763479441848e-01,6.030881038277556561e-03,9.976512221987337004e-01,1.027699636757323010e+00
9.025000000000000355e+00,9.509023293457495862e-01,2.392459272943681103e-03,9.973399907559682420e-01,1.025871155970644155e+00
9.074999999999999289e+00,9.335195104017718348e-01,1.332350422560915626e-02,9.931042701851393595e-01,1.026729001521024420e+00
9.125000000000000000e+00,9.293519665169761579e-01,1.597447717985700510e-02,9.912298928123289832e-01,1.026416173555616096e+00
9.175000000000000711e+00,9.225063193631165559e-01,2.035489990656661613e-02,9.859701084200216403e-01,1.024258219834129902e+00
9.225000000000001421e+00,9.106546305464604529e-01,2.801603247660575807e-02,9.819050279886757382e-01,1.022139717402156922e+00
9.275000000000000355e+00,9.130760280861022204e-01,2.644272742610060539e-02,9.802099544640818785e-01,1.023827475663665387e+00
9.324999999999999289e+00,8.954306032145290528e-01,3.800473048659466779e-02,9.818158057261814342e-01,1.019170215549191516e+00
9.375000000000000000e+00,8.833061125674779301e-01,4.608202360496586880e-02,9.780361271457850281e-01,1.013226395345279363e+00
9.425000000000000711e+00,9.032709994930927522e-01,3.283950926483874405e-02,9.773056031598680304e-01,1.012826415615487363e+00
9.475000000000001421e+00,8.494946095637779804e-01,6.920683863022734916e-02,9.780826163557431174e-01,1.012511124451465294e+00
9.525000000000000355e+00,8.607396085354903636e-01,6.141540508052888148e-02,9.748683257384577194e-01,1.008578624226733833e+00
9.575000000000001066e+00,8.487840988226758032e-01,6.970259578668128175e-02,9.784515063765779619e-01,1.003216588603567994e+00
9.625000000000000000e+00,8.518227840760588254e-01,6.758526100464308517e-02,9.818279917489232123e-01,9.985143140244191473e-01
9.675000000000000711e+00,8.449932331206457814e-01,7.235469698490189228e-02,9.820105753941886784e-01,9.980509065156637494e-01
9.725000000000001421e+00,8.563715049199986939e-01,6.442981807538307459e-02,9.840443422476772284e-01,9.913893505801976147e-01
9.775000000000000355e+00,8.614973715115801234e-01,6.089403298468475112e-02,9.835647300739074339e-01,9.923911245262808656e-01
9.825000000000001066e+00,8.281435856897861880e-01,8.428856768301036528e-02,9.888868514589259640e-01,9.884229889160678351e-01
9.875000000000000000e+00,8.528039357172544355e-01,6.690321420597002133e-02,9.930442056130736050e-01,9.861860375108461030e-01
9.925000000000000711e+00,8.365814547512995247e-01,7.828234717320783909e-02,9.943779601249028710e-01,9.881308562708702725e-01
9.975000000000001421e+00,8.649436796819287565e-01,5.852860235413631651e-02,9.972163898500310264e-01,9.871261068862302590e-01
1.002500000000000036e+01,8.483830450190523731e-01,6.998261337833473761e-02,9.983751700558286535e-01,9.824256924158784043e-01
1.007500000000000107e+01,8.480838439040658816e-01,7.019160318699031731e-02,9.988386384879238689e-01,9.852203374733178309e-01
1.012500000000000000e+01,8.653502596975767291e-01,5.825016119469372811e-02,1.011365974292298908e+00,9.843896966457463815e-01
1.017500000000000071e+01,8.539985141327962603e-01,6.607386246513030637e-02,1.010826815298586867e+00,9.839166145490145787e-01
1.022500000000000142e+01,8.454484255951626448e-01,7.203561507636983829e-02,1.008348088547358357e+00,9.863997174517948885e-01
1.027500000000000036e+01,8.606050975193992869e-01,6.150800216015429867e-02,1.013301483229714695e+00,9.865973588175899200e-01
1.032500000000000107e+01,8.505761301057289669e-01,6.845300566993001157e-02,1.014181365213909558e+00,9.911378316164599633e-01
1.037500000000000000e+01,8.661629492306798239e-01,5.769399296959590306e-02,1.012386852765692513e+00,9.871758349148282985e-01
1.042500000000000071e+01,8.589251736567622419e-01,6.266567860141548929e-02,1.018585773022653518e+00,9.895639954116961512e-01
1.047500000000000142e+01,8.580305538664930731e-01,6.328310717992514933e-02,1.016091966516193157e+00,9.965377689011641893e-01
1.052500000000000036e+01,8.558770105028847830e-01,6.477203532010521181e-02,1.016187907408343083e+00,9.967115133212758327e-01
1.057500000000000107e+01,8.733328351134121981e-01,5.280973486068005207e-02,1.018282687703214728e+00,9.993022701517185746e-01
1.062500000000000000e+01,8.756533765170603223e-01,5.123752514888098297e-02,1.017982420314131442e+00,1.001552784468847213e+00
1.067500000000000071e+01,8.576485912223931196e-01,6.354691769986119121e-02,1.017992761085483755e+00,1.002772905575048057e+00
1.072500000000000142e+01,9.058651376640708408e-01,3.114036819644093457e-02,1.012969471185268588e+00,1.006255316805451105e+00
1.077500000000000036e+01,9.073140061665320166e-01,3.019348669394466417e-02,1.012864051774613250e+00,1.010111261521482673e+00
1.082500000000000107e+01,8.884262707212307042e-01,4.265755061126647041e-02,1.014301920467311824e+00,1.008720877795133752e+00
1.087500000000000000e+01,8.806618836340538437e-01,4.785832215281632385e-02,1.009518984389656593e+00,1.008775651517410887e+00
1.092500000000000071e+01,9.051512278174564941e-01,3.160748802569978561e-02,1.012528400941131501e+00,1.009341297206516330e+00
1.097500000000000142e+01,8.842178133960455488e-01,4.547080808882365821e-02,1.010560758626981803e+00,1.012733252124441874e+00
1.102500000000000036e+01,9.074086568879318193e-01,3.013168207263847154e-02,1.010915653626178301e+00,1.010871718257655427e+00
1.107500000000000107e+01,9.158070246068389375e-01,2.467325899849766302e-02,1.005566165967119563e+00,1.008824934354801472e+00
1.112500000000000000e+01,9.173744625078742443e-01,2.366006578802649224e-02,1.006564918707190337e+00,1.009406119035666460e+00
1.117500000000000071e+01,9.199746286389312022e-01,2.198312784272328513e-02,1.004696322077564208e+00,1.009607581572958601e+00
1.122500000000000142e+01,9.061777048133985435e-01,3.093596760009399010e-02,9.996259235290285705e-01,1.008715595567823975e+00
1.127500000000000036e+01,9.092978787579398814e-01,2.889941278002348263e-02,1.002652016332016727e+00,1.008287634099405139e+00
1.132500000000000107e+01,9.060947817445665908e-01,3.099018755514330176e-02,9.986930428498040913e-01,1.007299400730059968e+00
1.137500000000000000e+01,9.138571382725599879e-01,2.593609036972583520e-02,9.996000998843771468e-01,1.004819579011479558e+00
1.142500000000000071e+01,8.929273206511110228e-01,3.966341197779320316e-02,9.965254302645045748e-01,1.005441271487133470e+00
1.147500000000000142e+01,9.122224344751076464e-01,2.699687391178808016e-02,9.966234847244087591e-01,1.002788153208182376e+00
1.152500000000000036e+01,9.156736488111323347e-01,2.475955327022041214e-02,9.995183903224971189e-01,1.001559612358553952e+00
1.157500000000000107e+01,9.043704573612166842e-01,3.211877754499150445e-02,9.982881387918995930e-01,9.977577036481724004e-01
1.162500000000000000e+01,8.906922552264335824e-01,4.114830621318238402e-02,9.916342566437960082e-01,9.990756400710764096e-01
1.167500000000000071e+01,9.202794828457810938e-01,2.178682721715067411e-02,9.948493319531702683e-01,9.997919638515858631e-01
1.172500000000000142e+01,9.034757407515392469e-01,3.270522801517800754e-02,9.962643949229740281e-01,9.935601185101869959e-01
1.177500000000000036e+01,9.183876628867740921e-01,2.300605296112467890e-02,9.934834905588977305e-01,9.963218793740912238e-01
1.182500000000000107e+01,8.951200107865040501e-01,3.821027767952622778e-02,9.942510383424596476e-01,9.929730844857533878e-01
